date,status,exchanges,estimatedNetFlowCny,estimatedNetFlowYi,grossInflowYi,grossOutflowYi,funds,pricedFunds,excludedRecords
2021-06-08,complete,SSE|SZSE,557637670,5.5764,29.4783,-23.9019,377,377,0
2021-06-09,complete,SSE|SZSE,-445493560,-4.4549,20.499,-24.954,378,378,0
2021-06-10,complete,SSE|SZSE,-3401819880,-34.0182,13.4845,-47.5027,378,376,2
2021-06-11,complete,SSE|SZSE,368041210,3.6804,34.12,-30.4396,378,376,2
2021-06-15,complete,SSE|SZSE,-1736540340,-17.3654,21.6232,-38.9886,381,379,2
2021-06-16,complete,SSE|SZSE,3060801520,30.608,43.1897,-12.5816,381,380,1
2021-06-17,complete,SSE|SZSE,-4153359100,-41.5336,13.7569,-55.2905,381,379,2
2021-06-18,complete,SSE|SZSE,-1574767790,-15.7477,28.4709,-44.2186,383,380,3
2021-06-21,complete,SSE|SZSE,-1158644220,-11.5864,36.7283,-48.3147,387,386,1
2021-06-22,complete,SSE|SZSE,-5138091010,-51.3809,12.707,-64.0879,388,388,0
2021-06-23,complete,SSE|SZSE,-5300365540,-53.0037,14.7843,-67.788,388,387,1
2021-06-24,complete,SSE|SZSE,-2110726620,-21.1073,15.9289,-37.0362,389,386,3
2021-06-25,complete,SSE|SZSE,57929710,0.5793,52.2856,-51.7063,391,387,4
2021-06-28,complete,SSE|SZSE,-3001370180,-30.0137,24.0739,-54.0876,393,392,1
2021-06-29,complete,SSE|SZSE,129813400,1.2981,32.8774,-31.5793,394,389,5
2021-06-30,complete,SSE|SZSE,-4299573240,-42.9957,10.5724,-53.5681,394,393,1
2021-07-01,complete,SSE|SZSE,-8280236920,-82.8024,10.0932,-92.8955,396,394,2
2021-07-02,complete,SSE|SZSE,1197161600,11.9716,36.077,-24.1054,403,401,2
2021-07-05,complete,SSE|SZSE,653195290,6.532,34.9365,-28.4046,407,403,4
2021-07-06,complete,SSE|SZSE,5243166740,52.4317,68.1278,-15.6961,412,409,3
2021-07-07,complete,SSE|SZSE,-3953811810,-39.5381,17.0968,-56.6349,417,414,3
2021-07-08,complete,SSE|SZSE,-1485606380,-14.8561,32.5146,-47.3706,417,416,1
2021-07-09,complete,SSE|SZSE,2985912270,29.8591,55.4911,-25.6319,417,415,2
2021-07-12,complete,SSE|SZSE,-3841924000,-38.4192,26.4084,-64.8276,418,415,3
2021-07-13,complete,SSE|SZSE,2621431850,26.2143,49.4592,-23.2449,418,417,1
2021-07-14,complete,SSE|SZSE,-1876646000,-18.7665,26.0133,-44.7798,418,416,2
2021-07-15,complete,SSE|SZSE,-302614780,-3.0261,24.1318,-27.158,418,415,3
2021-07-16,complete,SSE|SZSE,-531255860,-5.3126,36.7684,-42.081,419,415,4
2021-07-19,complete,SSE|SZSE,555939200,5.5594,33.4144,-27.855,420,417,3
2021-07-20,complete,SSE|SZSE,1134547520,11.3455,27.9308,-16.5853,422,421,1
2021-07-21,complete,SSE|SZSE,-9060499000,-90.605,16.3527,-106.9577,424,423,1
2021-07-22,complete,SSE|SZSE,-771657620,-7.7166,34.5968,-42.3134,424,423,1
2021-07-23,complete,SSE|SZSE,-1313002290,-13.13,33.0773,-46.2073,425,424,1
2021-07-26,complete,SSE|SZSE,7786555200,77.8656,96.5344,-18.6689,427,426,1
2021-07-27,complete,SSE|SZSE,5647449320,56.4745,76.8195,-20.345,428,425,3
2021-07-28,complete,SSE|SZSE,6275820750,62.7582,76.058,-13.2998,429,427,2
2021-07-29,complete,SSE|SZSE,-11023697690,-110.237,16.4413,-126.6782,430,427,3
2021-07-30,complete,SSE|SZSE,1362077070,13.6208,42.6776,-29.0568,432,430,2
2021-08-02,complete,SSE|SZSE,-4390988140,-43.9099,28.8821,-72.792,432,430,2
2021-08-03,complete,SSE|SZSE,-1599962170,-15.9996,34.2922,-50.2918,433,431,2
2021-08-04,complete,SSE|SZSE,-10991234030,-109.9123,9.7543,-119.6666,433,431,2
2021-08-05,complete,SSE|SZSE,-4191833880,-41.9183,15.8936,-57.812,433,431,2
2021-08-06,complete,SSE|SZSE,2183358920,21.8336,39.6715,-17.8379,435,433,2
2021-08-09,complete,SSE|SZSE,-25997800,-0.26,40.2822,-40.5422,437,434,3
2021-08-10,complete,SSE|SZSE,-383570710,-3.8357,33.4186,-37.2543,439,436,3
2021-08-11,complete,SSE|SZSE,-1768392900,-17.6839,26.4458,-44.1298,439,436,3
2021-08-12,complete,SSE|SZSE,1116214630,11.1621,30.9882,-19.8261,439,436,3
2021-08-13,complete,SSE|SZSE,3969859730,39.6986,53.6625,-13.9639,441,436,5
2021-08-16,complete,SSE|SZSE,1935073840,19.3507,39.2193,-19.8685,444,441,3
2021-08-17,complete,SSE|SZSE,7690405000,76.904,92.538,-15.6339,446,443,3
2021-08-18,complete,SSE|SZSE,-434380800,-4.3438,48.5975,-52.9413,447,443,4
2021-08-19,complete,SSE|SZSE,-3383522200,-33.8352,20.064,-53.8993,448,443,5
2021-08-20,complete,SSE|SZSE,10680896740,106.809,119.9132,-13.1043,449,445,4
2021-08-23,complete,SSE|SZSE,-6881811100,-68.8181,13,-81.8181,451,447,4
2021-08-24,complete,SSE|SZSE,-6094159160,-60.9416,19.7944,-80.7359,453,450,3
2021-08-25,complete,SSE|SZSE,-3276134600,-32.7613,29.3985,-62.1598,454,449,5
2021-08-26,complete,SSE|SZSE,1095242660,10.9524,38.255,-27.3026,455,450,5
2021-08-27,complete,SSE|SZSE,3530305980,35.3031,52.7432,-17.4401,456,452,4
2021-08-30,complete,SSE|SZSE,207524200,2.0752,37.8813,-35.8061,457,453,4
2021-08-31,complete,SSE|SZSE,4343235380,43.4324,58.8165,-15.3842,458,454,4
2021-09-01,complete,SSE|SZSE,4356132760,43.5613,80.6281,-37.0668,458,454,4
2021-09-02,complete,SSE|SZSE,4286964400,42.8696,68.5693,-25.6997,460,452,8
2021-09-03,complete,SSE|SZSE,7453905660,74.5391,86.891,-12.3519,460,456,4
2021-09-06,complete,SSE|SZSE,-6651022880,-66.5102,16.2281,-82.7384,461,454,7
2021-09-07,complete,SSE|SZSE,-603728760,-6.0373,26.3935,-32.4308,460,457,3
2021-09-08,complete,SSE|SZSE,1549417920,15.4942,42.983,-27.4888,460,458,2
2021-09-09,complete,SSE|SZSE,4339995420,43.4,53.3968,-9.9969,461,459,2
2021-09-10,complete,SSE|SZSE,1227972360,12.2797,49.601,-37.3213,463,459,4
2021-09-13,complete,SSE|SZSE,2610205370,26.1021,58.6325,-32.5304,464,461,3
2021-09-14,complete,SSE|SZSE,-175387420,-1.7539,32.2525,-34.0064,465,462,3
2021-09-15,complete,SSE|SZSE,3640821720,36.4082,46.2314,-9.8232,465,462,3
2021-09-16,complete,SSE|SZSE,7061600540,70.616,83.2349,-12.6189,465,463,2
2021-09-17,complete,SSE|SZSE,3927083110,39.2708,63.0955,-23.8247,466,461,5
2021-09-22,complete,SSE|SZSE,679166680,6.7917,32.7756,-25.9839,467,463,4
2021-09-23,complete,SSE|SZSE,-2466055560,-24.6606,18.1871,-42.8476,466,464,2
2021-09-24,complete,SSE|SZSE,3060098040,30.601,67.5855,-36.9846,466,462,4
2021-09-27,complete,SSE|SZSE,2444340200,24.4434,74.3693,-49.9259,467,465,2
2021-09-28,complete,SSE|SZSE,1359159900,13.5916,35.212,-21.6204,469,466,3
2021-09-29,complete,SSE|SZSE,9853657800,98.5366,103.7928,-5.2563,472,467,5
2021-09-30,complete,SSE|SZSE,-3951352750,-39.5135,20.1814,-59.6949,472,471,1
2021-10-08,complete,SSE|SZSE,1125320150,11.2532,39.1997,-27.9465,475,472,3
2021-10-11,complete,SSE|SZSE,215030140,2.1503,37.354,-35.2037,475,474,1
2021-10-12,complete,SSE|SZSE,9626985720,96.2699,102.3791,-6.1092,476,474,2
2021-10-13,complete,SSE|SZSE,-2770884050,-27.7088,26.9064,-54.6153,476,474,2
2021-10-14,complete,SSE|SZSE,-1427977300,-14.2798,24.2877,-38.5675,477,471,6
2021-10-15,complete,SSE|SZSE,-2374392100,-23.7439,24.0754,-47.8193,479,476,3
2021-10-18,complete,SSE|SZSE,-1364317750,-13.6432,47.0467,-60.6899,481,478,3
2021-10-19,complete,SSE|SZSE,-7271704060,-72.717,8.5625,-81.2795,482,480,2
2021-10-20,complete,SSE|SZSE,-1221720660,-12.2172,21.099,-33.3162,482,480,2
2021-10-21,complete,SSE|SZSE,317716700,3.1772,29.5338,-26.3567,483,477,6
2021-10-22,complete,SSE|SZSE,63040880,0.6304,29.8695,-29.2391,482,481,1
2021-10-25,complete,SSE|SZSE,456284460,4.5628,27.4592,-22.8963,482,481,1
2021-10-26,complete,SSE|SZSE,-2783511850,-27.8351,22.6455,-50.4806,483,482,1
2021-10-27,complete,SSE|SZSE,2879999280,28.8,43.5877,-14.7877,483,480,3
2021-10-28,complete,SSE|SZSE,7672122660,76.7212,84.3301,-7.6088,483,481,2
2021-10-29,complete,SSE|SZSE,1134008000,11.3401,38.2763,-26.9362,483,480,3
2021-11-01,complete,SSE|SZSE,1295474540,12.9547,39.8082,-26.8535,484,483,1
2021-11-02,complete,SSE|SZSE,3465058660,34.6506,62.9994,-28.3488,484,483,1
2021-11-03,complete,SSE|SZSE,2055429050,20.5543,35.072,-14.5177,485,484,1
2021-11-04,complete,SSE|SZSE,-3205905020,-32.0591,13.0577,-45.1167,485,482,3
2021-11-05,complete,SSE|SZSE,2685795269,26.858,50.4973,-23.6393,485,483,2
2021-11-08,complete,SSE|SZSE,3605663140,36.0566,55.6789,-19.6223,491,486,5
2021-11-09,complete,SSE|SZSE,-62183900,-0.6218,40.3866,-41.0084,493,488,5
2021-11-10,complete,SSE|SZSE,1692926160,16.9293,56.2987,-39.3694,493,489,4
2021-11-11,complete,SSE|SZSE,-2854049360,-28.5405,31.9545,-60.495,493,492,1
2021-11-12,complete,SSE|SZSE,3364513600,33.6451,60.1578,-26.5127,494,489,5
2021-11-15,complete,SSE|SZSE,5406452420,54.0645,69.8263,-15.7618,495,491,4
2021-11-16,complete,SSE|SZSE,317958350,3.1796,42.7585,-39.5789,495,491,4
2021-11-17,complete,SSE|SZSE,-1236536480,-12.3654,31.4848,-43.8501,496,489,7
2021-11-18,complete,SSE|SZSE,-1082498640,-10.825,33.0981,-43.9231,496,493,3
2021-11-19,complete,SSE|SZSE,610552200,6.1055,37.5486,-31.443,496,494,2
2021-11-22,complete,SSE|SZSE,-12159005240,-121.5901,16.071,-137.6611,496,495,1
2021-11-23,complete,SSE|SZSE,-7062229400,-70.6223,18.7393,-89.3616,496,491,5
2021-11-24,complete,SSE|SZSE,-386081180,-3.8608,29.9718,-33.8326,498,494,4
2021-11-25,complete,SSE|SZSE,-87180000,-0.8718,33.8215,-34.6933,498,496,2
2021-11-26,complete,SSE|SZSE,735111520,7.3511,40.4783,-33.1272,500,494,6
2021-11-29,complete,SSE|SZSE,4455104320,44.551,68.7831,-24.2321,500,499,1
2021-11-30,complete,SSE|SZSE,-244609300,-2.4461,28.9049,-31.351,500,498,2
2021-12-01,complete,SSE|SZSE,3340663200,33.4066,45.3207,-11.9141,500,496,4
2021-12-02,complete,SSE|SZSE,-788750600,-7.8875,24.9446,-32.8321,501,498,3
2021-12-03,complete,SSE|SZSE,-3926923420,-39.2692,16.1082,-55.3774,503,500,3
2021-12-06,complete,SSE|SZSE,-4760850870,-47.6085,34.7677,-82.3762,505,503,2
2021-12-07,complete,SSE|SZSE,4558356520,45.5836,67.36,-21.7765,505,503,2
2021-12-08,complete,SSE|SZSE,-5772879180,-57.7288,15.6322,-73.361,505,503,2
2021-12-09,complete,SSE|SZSE,-349391600,-3.4939,73.1198,-76.6137,505,504,1
2021-12-10,complete,SSE|SZSE,5931877320,59.3188,88.7651,-29.4463,506,501,5
2021-12-13,complete,SSE|SZSE,-4643549000,-46.4355,23.0632,-69.4987,510,509,1
2021-12-14,complete,SSE|SZSE,4390209370,43.9021,70.2109,-26.3088,511,505,6
2021-12-15,complete,SSE|SZSE,1788774850,17.8877,40.8777,-22.99,511,500,11
2021-12-16,complete,SSE|SZSE,2580775450,25.8078,44.487,-18.6793,511,507,4
2021-12-17,complete,SSE|SZSE,8174596700,81.746,93.779,-12.033,511,507,4
2021-12-20,complete,SSE|SZSE,14483059700,144.8306,155.1766,-10.346,514,508,6
2021-12-21,complete,SSE|SZSE,3164277910,31.6428,44.4536,-12.8108,515,509,6
2021-12-22,complete,SSE|SZSE,-5021910210,-50.2191,16.3902,-66.6093,516,510,6
2021-12-23,complete,SSE|SZSE,459132770,4.5913,39.2836,-34.6923,518,509,9
2021-12-24,complete,SSE|SZSE,2541229220,25.4123,59.9514,-34.5391,522,514,8
2021-12-27,complete,SSE|SZSE,8122055670,81.2206,97.2731,-16.0525,522,514,8
2021-12-28,complete,SSE|SZSE,5293162980,52.9316,75.6012,-22.6696,524,517,7
2021-12-29,complete,SSE|SZSE,5329252070,53.2925,69.0353,-15.7428,527,520,7
2021-12-30,complete,SSE|SZSE,-1493075620,-14.9308,28.8585,-43.7893,528,519,9
2021-12-31,complete,SSE|SZSE,-874859150,-8.7486,20.5647,-29.3133,529,522,7
2022-01-04,complete,SSE|SZSE,2620370500,26.2037,73.5517,-47.348,528,520,8
2022-01-05,complete,SSE|SZSE,9358235360,93.5824,105.6072,-12.0248,528,521,7
2022-01-06,complete,SSE|SZSE,3670956700,36.7096,77.2428,-40.5332,531,526,5
2022-01-07,complete,SSE|SZSE,2952322840,29.5232,51.7615,-22.2383,532,526,6
2022-01-10,complete,SSE|SZSE,3741381590,37.4138,52.1739,-14.7601,534,528,6
2022-01-11,complete,SSE|SZSE,3194301300,31.943,48.1908,-16.2477,537,526,11
2022-01-12,complete,SSE|SZSE,64024130,0.6402,41.4943,-40.8541,538,530,8
2022-01-13,complete,SSE|SZSE,4136904320,41.369,52.2982,-10.9292,539,528,11
2022-01-14,complete,SSE|SZSE,2789528580,27.8953,50.667,-22.7717,539,531,8
2022-01-17,complete,SSE|SZSE,-1054345620,-10.5435,27.8249,-38.3684,539,530,9
2022-01-18,complete,SSE|SZSE,-5998979940,-59.9898,15.7568,-75.7466,540,534,6
2022-01-19,complete,SSE|SZSE,7057138400,70.5714,79.5613,-8.9899,540,532,8
2022-01-20,complete,SSE|SZSE,2819079120,28.1908,56.0942,-27.9034,540,531,9
2022-01-21,complete,SSE|SZSE,12019149940,120.1915,129.7578,-9.5663,541,532,9
2022-01-24,complete,SSE|SZSE,1780666900,17.8067,44.9408,-27.1341,543,534,9
2022-01-25,complete,SSE|SZSE,3990247990,39.9025,51.8205,-11.918,543,537,6
2022-01-26,complete,SSE|SZSE,1427107800,14.2711,28.8054,-14.5343,541,536,5
2022-01-27,complete,SSE|SZSE,161041050,1.6104,41.3278,-39.7174,542,537,5
2022-01-28,complete,SSE|SZSE,110507130,1.1051,33.189,-32.0839,543,540,3
2022-02-07,complete,SSE|SZSE,-4730847610,-47.3085,15.2203,-62.5288,543,535,8
2022-02-08,complete,SSE|SZSE,8054918300,80.5492,89.6226,-9.0734,543,539,4
2022-02-09,complete,SSE|SZSE,-2560368090,-25.6037,23.1533,-48.757,546,542,4
2022-02-10,complete,SSE|SZSE,2914011450,29.1401,52.1315,-22.9914,547,541,6
2022-02-11,complete,SSE|SZSE,3593704280,35.937,56.5672,-20.6302,547,541,6
2022-02-14,complete,SSE|SZSE,5324745280,53.2475,69.6994,-16.452,548,541,7
2022-02-15,complete,SSE|SZSE,-7625732470,-76.2573,10.6981,-86.9555,548,544,4
2022-02-16,complete,SSE|SZSE,-3956445300,-39.5645,9.0314,-48.5959,550,545,5
2022-02-17,complete,SSE|SZSE,-3734110180,-37.3411,22.1334,-59.4745,552,547,5
2022-02-18,complete,SSE|SZSE,274232100,2.7423,20.3379,-17.5956,553,549,4
2022-02-21,complete,SSE|SZSE,-69455600,-0.6946,26.4539,-27.1484,553,545,8
2022-02-22,complete,SSE|SZSE,3444685160,34.4469,41.9913,-7.5445,553,547,6
2022-02-23,complete,SSE|SZSE,-6260182810,-62.6018,10.8816,-73.4834,553,549,4
2022-02-24,complete,SSE|SZSE,7237120050,72.3712,81.3466,-8.9754,553,549,4
2022-02-25,complete,SSE|SZSE,-980612860,-9.8061,23.6342,-33.4403,553,550,3
2022-02-28,complete,SSE|SZSE,-855773030,-8.5577,16.4432,-25.001,553,547,6
2022-03-01,complete,SSE|SZSE,-2588676120,-25.8868,13.2123,-39.099,553,549,4
2022-03-02,complete,SSE|SZSE,2106776790,21.0678,36.579,-15.5112,553,548,5
2022-03-03,complete,SSE|SZSE,2681807800,26.8181,45.4473,-18.6292,553,549,4
2022-03-04,complete,SSE|SZSE,5395792810,53.9579,61.4255,-7.4676,553,549,4
2022-03-07,complete,SSE|SZSE,5551042020,55.5104,71.7069,-16.1965,553,551,2
2022-03-08,complete,SSE|SZSE,64349800,0.6435,63.0878,-62.4444,554,552,2
2022-03-09,complete,SSE|SZSE,4015289410,40.1529,85.5268,-45.3739,554,552,2
2022-03-10,complete,SSE|SZSE,-13117668130,-131.1767,10.067,-141.2437,554,551,3
2022-03-11,complete,SSE|SZSE,4198435130,41.9844,50.9431,-8.9588,554,549,5
2022-03-14,complete,SSE|SZSE,1956970310,19.5697,38.5064,-18.9367,555,548,7
2022-03-15,complete,SSE|SZSE,2037031200,20.3703,47.1804,-26.8101,556,551,5
2022-03-16,complete,SSE|SZSE,1635850890,16.3585,57.5672,-41.2087,558,555,3
2022-03-17,complete,SSE|SZSE,-12841844280,-128.4184,14.0392,-142.4576,556,555,1
2022-03-18,complete,SSE|SZSE,208740340,2.0874,30.5963,-28.5089,556,553,3
2022-03-21,complete,SSE|SZSE,-8306103310,-83.061,9.9092,-92.9702,557,553,4
2022-03-22,complete,SSE|SZSE,-809368020,-8.0937,21.3475,-29.4412,558,555,3
2022-03-23,complete,SSE|SZSE,-1858713800,-18.5871,11.2712,-29.8584,559,555,4
2022-03-24,complete,SSE|SZSE,-637337600,-6.3734,15.3286,-21.702,559,557,2
2022-03-25,complete,SSE|SZSE,3387605530,33.8761,43.948,-10.072,560,555,5
2022-03-28,complete,SSE|SZSE,4930185450,49.3019,58.8138,-9.5119,561,557,4
2022-03-29,complete,SSE|SZSE,1158122070,11.5812,25.0271,-13.4459,561,557,4
2022-03-30,complete,SSE|SZSE,944820250,9.4482,45.1594,-35.7112,561,559,2
2022-03-31,complete,SSE|SZSE,1590966560,15.9097,30.9983,-15.0886,561,556,5
2022-04-01,complete,SSE|SZSE,-1559953990,-15.5995,24.527,-40.1265,561,558,3
2022-04-06,complete,SSE|SZSE,378934000,3.7893,46.8228,-43.0335,561,555,6
2022-04-07,complete,SSE|SZSE,1766890650,17.6689,40.0173,-22.3484,561,556,5
2022-04-08,complete,SSE|SZSE,2060614640,20.6061,37.8406,-17.2345,561,558,3
2022-04-11,complete,SSE|SZSE,6856595860,68.566,81.5629,-12.9969,561,557,4
2022-04-12,complete,SSE|SZSE,6307237630,63.0724,81.6621,-18.5897,561,554,7
2022-04-13,complete,SSE|SZSE,1505125390,15.0513,33.6529,-18.6016,562,553,9
2022-04-14,complete,SSE|SZSE,1672176020,16.7218,38.4231,-21.7013,562,559,3
2022-04-15,complete,SSE|SZSE,1595674840,15.9567,39.4834,-23.5267,562,559,3
2022-04-18,complete,SSE|SZSE,1716105700,17.1611,34.828,-17.667,562,558,4
2022-04-19,complete,SSE|SZSE,3004124430,30.0412,36.2213,-6.1801,562,554,8
2022-04-20,complete,SSE|SZSE,3525797400,35.258,47.6515,-12.3935,563,554,9
2022-04-21,complete,SSE|SZSE,6561263050,65.6126,76.2915,-10.6788,563,559,4
2022-04-22,complete,SSE|SZSE,939103940,9.391,35.8851,-26.494,564,560,4
2022-04-25,complete,SSE|SZSE,12432234020,124.3223,128.8414,-4.5191,564,558,6
2022-04-26,complete,SSE|SZSE,9098847650,90.9885,102.9831,-11.9947,563,562,1
2022-04-27,complete,SSE|SZSE,2641239980,26.4124,57.3612,-30.9488,563,559,4
2022-04-28,complete,SSE|SZSE,-2225805940,-22.2581,44.8175,-67.0755,563,560,3
2022-04-29,complete,SSE|SZSE,196663730,1.9666,43.6053,-41.6387,564,562,2
2022-05-05,complete,SSE|SZSE,-2943429500,-29.4343,20.741,-50.1753,564,562,2
2022-05-06,complete,SSE|SZSE,-4374066100,-43.7407,14.7642,-58.5048,564,560,4
2022-05-09,complete,SSE|SZSE,-2231502650,-22.315,14.2925,-36.6075,564,556,8
2022-05-10,complete,SSE|SZSE,3747872440,37.4787,54.322,-16.8432,564,558,6
2022-05-11,complete,SSE|SZSE,-11146106020,-111.4611,14.9617,-126.4228,565,559,6
2022-05-12,complete,SSE|SZSE,-968517950,-9.6852,16.3358,-26.021,565,559,6
2022-05-13,complete,SSE|SZSE,-720571250,-7.2057,12.2074,-19.4131,565,562,3
2022-05-16,complete,SSE|SZSE,-2278605650,-22.7861,16.7893,-39.5754,566,556,10
2022-05-17,complete,SSE|SZSE,-796244400,-7.9624,15.9679,-23.9304,568,564,4
2022-05-18,complete,SSE|SZSE,-1677825500,-16.7783,15.3401,-32.1184,567,565,2
2022-05-19,complete,SSE|SZSE,232722650,2.3272,21.382,-19.0548,567,564,3
2022-05-20,complete,SSE|SZSE,-1458947810,-14.5895,21.9727,-36.5622,568,565,3
2022-05-23,complete,SSE|SZSE,-3221443050,-32.2144,15.8626,-48.077,568,564,4
2022-05-24,complete,SSE|SZSE,304580780,3.0458,33.8411,-30.7953,568,565,3
2022-05-25,complete,SSE|SZSE,1984119200,19.8412,32.7504,-12.9092,568,564,4
2022-05-26,complete,SSE|SZSE,554021530,5.5402,23.6058,-18.0656,568,565,3
2022-05-27,complete,SSE|SZSE,530532580,5.3053,23.4403,-18.135,568,565,3
2022-05-30,complete,SSE|SZSE,-3512865050,-35.1287,10.3351,-45.4637,570,565,5
2022-05-31,complete,SSE|SZSE,-1227467050,-12.2747,26.6553,-38.93,570,567,3
2022-06-01,complete,SSE|SZSE,-3414771260,-34.1477,14.2326,-48.3803,570,562,8
2022-06-02,complete,SSE|SZSE,-198026100,-1.9803,33.9844,-35.9646,570,567,3
2022-06-06,complete,SSE|SZSE,-1613584070,-16.1358,41.1501,-57.286,571,569,2
2022-06-07,complete,SSE|SZSE,-2253104470,-22.531,27.6457,-50.1768,571,567,4
2022-06-08,complete,SSE|SZSE,-657203150,-6.572,35.4351,-42.0071,572,568,4
2022-06-09,complete,SSE|SZSE,-2089705320,-20.8971,22.7159,-43.613,572,567,5
2022-06-10,complete,SSE|SZSE,3033574110,30.3357,48.5243,-18.1886,572,569,3
2022-06-13,complete,SSE|SZSE,-2359750150,-23.5975,22.0555,-45.653,572,566,6
2022-06-14,complete,SSE|SZSE,4048188090,40.4819,62.6679,-22.186,572,568,4
2022-06-15,complete,SSE|SZSE,-1106347250,-11.0635,46.0075,-57.071,571,568,3
2022-06-16,complete,SSE|SZSE,735047050,7.3505,34.8667,-27.5162,571,566,5
2022-06-17,complete,SSE|SZSE,-3291620200,-32.9162,23.7904,-56.7066,571,570,1
2022-06-20,complete,SSE|SZSE,-5299638980,-52.9964,25.136,-78.1324,571,570,1
2022-06-21,complete,SSE|SZSE,1568687820,15.6869,35.0496,-19.3628,571,570,1
2022-06-22,complete,SSE|SZSE,-2531739750,-25.3174,19.8377,-45.1551,571,568,3
2022-06-23,complete,SSE|SZSE,612154920,6.1215,40.4637,-34.3422,571,569,2
2022-06-24,complete,SSE|SZSE,-154331490,-1.5433,31.0996,-32.6429,571,569,2
2022-06-27,complete,SSE|SZSE,-1541986220,-15.4199,27.38,-42.7998,571,570,1
2022-06-28,complete,SSE|SZSE,1885823660,18.8582,41.8037,-22.9454,573,572,1
2022-06-29,complete,SSE|SZSE,2075430370,20.7543,46.854,-26.0997,573,570,3
2022-06-30,complete,SSE|SZSE,-4495909000,-44.9591,18.0174,-62.9765,574,568,6
2022-07-01,complete,SSE|SZSE,-925669200,-9.2567,29.7119,-38.9686,574,572,2
2022-07-04,complete,SSE|SZSE,-3888560780,-38.8856,27.5966,-66.4822,574,572,2
2022-07-05,complete,SSE|SZSE,-1564121300,-15.6412,35.6459,-51.2871,574,571,3
2022-07-06,complete,SSE|SZSE,-116159380,-1.1616,33.7706,-34.9322,574,570,4
2022-07-07,complete,SSE|SZSE,-3162118120,-31.6212,18.709,-50.3302,574,572,2
2022-07-08,complete,SSE|SZSE,-191013850,-1.9101,22.5678,-24.4779,575,573,2
2022-07-11,complete,SSE|SZSE,1947093780,19.4709,35.5487,-16.0777,576,576,0
2022-07-12,complete,SSE|SZSE,188288590,1.8829,29.6732,-27.7903,577,575,2
2022-07-13,complete,SSE|SZSE,-1380221200,-13.8022,21.5473,-35.3495,579,577,2
2022-07-14,complete,SSE|SZSE,-1071109240,-10.7111,31.3763,-42.0874,579,577,2
2022-07-15,complete,SSE|SZSE,-2768126820,-27.6813,23.5926,-51.2739,579,576,3
2022-07-18,complete,SSE|SZSE,3614277760,36.1428,55.5526,-19.4098,582,579,3
2022-07-19,complete,SSE|SZSE,2656703410,26.567,43.1697,-16.6027,583,579,4
2022-07-20,complete,SSE|SZSE,-840501770,-8.405,19.9302,-28.3352,586,582,4
2022-07-21,complete,SSE|SZSE,-352453680,-3.5245,28.0435,-31.5681,588,585,3
2022-07-22,complete,SSE|SZSE,2964386760,29.6439,58.545,-28.9011,590,586,4
2022-07-25,complete,SSE|SZSE,381240000,3.8124,25.2195,-21.4071,590,586,4
2022-07-26,complete,SSE|SZSE,2920017270,29.2002,47.3358,-18.1356,590,587,3
2022-07-27,complete,SSE|SZSE,1085705570,10.8571,34.8799,-24.0228,590,584,6
2022-07-28,complete,SSE|SZSE,1039541040,10.3954,41.6704,-31.275,591,586,5
2022-07-29,complete,SSE|SZSE,1640521960,16.4052,43.8529,-27.4477,592,586,6
2022-08-01,complete,SSE|SZSE,-3395790600,-33.9579,12.9089,-46.8668,592,589,3
2022-08-02,complete,SSE|SZSE,7046800650,70.468,83.592,-13.124,593,591,2
2022-08-03,complete,SSE|SZSE,1396287040,13.9629,44.5611,-30.5983,594,592,2
2022-08-04,complete,SSE|SZSE,-1351593160,-13.5159,43.7821,-57.2981,595,591,4
2022-08-05,complete,SSE|SZSE,-860736980,-8.6074,34.76,-43.3674,598,595,3
2022-08-08,complete,SSE|SZSE,-2052821230,-20.5282,27.8084,-48.3367,599,595,4
2022-08-09,complete,SSE|SZSE,-4733109950,-47.3311,17.7145,-65.0456,601,593,8
2022-08-10,complete,SSE|SZSE,-1806170540,-18.0617,17.8979,-35.9596,601,594,7
2022-08-11,complete,SSE|SZSE,2404093770,24.0409,60.4752,-36.4343,601,600,1
2022-08-12,complete,SSE|SZSE,1444980020,14.4498,38.7566,-24.3068,602,598,4
2022-08-15,complete,SSE|SZSE,525977430,5.2598,36.2217,-30.9619,603,596,7
2022-08-16,complete,SSE|SZSE,-902592960,-9.0259,22.2821,-31.3081,603,596,7
2022-08-17,complete,SSE|SZSE,882784200,8.8278,29.2287,-20.4008,603,599,4
2022-08-18,complete,SSE|SZSE,915445720,9.1545,29.8056,-20.6512,603,595,8
2022-08-19,complete,SSE|SZSE,232615550,2.3262,25.435,-23.1089,603,595,8
2022-08-22,complete,SSE|SZSE,-787437040,-7.8744,22.7766,-30.651,605,595,10
2022-08-23,complete,SSE|SZSE,-4374115100,-43.7412,14.8835,-58.6247,604,596,8
2022-08-24,complete,SSE|SZSE,-158455390,-1.5846,48.3722,-49.9568,604,596,8
2022-08-25,complete,SSE|SZSE,873624520,8.7362,32.4333,-23.6971,604,597,7
2022-08-26,complete,SSE|SZSE,4907141828,49.0714,77.0751,-28.0037,605,597,8
2022-08-29,complete,SSE|SZSE,3469085240,34.6909,48.904,-14.2132,605,596,9
2022-08-30,complete,SSE|SZSE,717114540,7.1711,26.2499,-19.0788,605,596,9
